names	Run1_C_6	Run1_C_7	Run1_C_8	Run1_C_12	Run1_C_13	Run1_C_14	Run1_C_15	Run1_C_16	Run1_C_17	root
LOC_7824	23	21	23	21	21	23	23	22	22	22
LOC_7825	17	17	17	17	17	17	17	17	17	17
LOC_7826	16	16	15	15	15	15	15	15	15	15
LOC_7827	20	21	21	20	22	18	20	21	20	21
LOC_7828	21	21	23	24	23	21	21	25	24	20
LOC_7829	15	15	14	16	16	15	15	16	16	15
LOC_7830	19	20	20	19	19	20	19	18	18	19
LOC_7831	25	25	23	24	24	27	26	24	24	26
LOC_7832	23	23	21	21	21	21	22	21	24	21
LOC_7833	15	15	11	11	11	14	14	11	11	15
LOC_7834	19	19	18	14	17	19	18	18	18	18
LOC_7835	13	13	20	17	17	14	15	17	17	17
LOC_7836	19	20	21	20	20	20	20	20	20	20
LOC_7837	17	17	17	17	17	17	17	18	18	17
LOC_7838	20	19	19	18	18	20	19	18	19	19
LOC_7839	32	33	28	30	30	33	31	28	28	30
LOC_7840	16	16	16	16	16	17	16	16	16	16
LOC_7841	11	11	12	12	12	12	12	12	12	12
LOC_7842	9	8	8	11	11	8	8	8	8	8
LOC_7843	15	13	18	20	19	16	16	18	18	16
LOC_7844	17	17	17	18	18	17	17	18	18	17
LOC_7845	19	19	17	16	17	19	20	19	17	19
LOC_7846	24	25	24	24	25	23	27	25	25	24
LOC_7847	16	16	16	16	16	16	16	16	16	16
LOC_7848	21	20	20	21	19	22	26	21	22	21
LOC_7849	19	19	22	23	21	19	18	22	21	21
LOC_7850	23	23	21	21	23	22	22	22	22	22
LOC_7851	20	21	21	22	22	21	21	21	22	21
LOC_7852	16	17	17	17	17	17	16	17	17	17
LOC_7853	20	20	21	20	21	19	20	23	22	19
LOC_7854	26	27	28	29	31	25	25	27	27	29
LOC_7855	21	22	21	20	20	22	22	20	20	21
LOC_7856	11	11	11	11	11	11	11	11	11	11
LOC_7857	19	19	19	18	18	19	19	17	21	17
LOC_7858	21	24	22	22	23	21	20	21	20	21
LOC_7859	21	22	23	22	21	21	22	22	22	22
LOC_7860	12	13	14	14	14	13	13	13	13	14
LOC_7861	17	17	17	17	17	17	17	17	17	17
LOC_7862	9	9	8	8	8	11	11	8	8	8
LOC_7863	15	15	16	16	17	16	16	16	16	16
LOC_7864	15	18	16	16	16	15	14	16	16	16
LOC_7865	21	21	22	22	20	20	20	21	22	22
LOC_7866	15	15	15	15	15	15	15	15	15	15
LOC_7867	22	22	22	22	23	22	20	21	21	21
LOC_7868	19	20	19	26	23	20	20	22	20	20
LOC_7869	15	15	16	20	18	15	15	16	16	15
LOC_7870	24	24	21	21	21	23	24	21	19	24
LOC_7871	14	14	14	14	14	14	14	14	14	14
LOC_7872	15	15	16	19	16	16	16	16	20	16
LOC_7873	18	18	18	18	18	18	18	19	19	18
LOC_7874	20	20	23	25	24	22	24	25	24	24
LOC_7875	19	19	17	17	17	19	19	17	17	18
LOC_7876	14	14	15	14	14	14	15	14	14	14
LOC_7877	17	16	17	17	17	18	17	17	17	17
LOC_7878	16	18	16	15	16	16	16	19	19	16
LOC_7879	20	19	17	20	18	19	19	19	19	17
LOC_7880	21	21	23	21	21	22	20	22	21	20
LOC_7881	8	8	8	8	8	8	8	9	8	8
LOC_7882	17	17	17	17	17	17	17	17	17	17
LOC_7883	21	21	22	21	25	22	19	22	22	22
LOC_7884	14	19	14	14	14	14	14	14	14	14
LOC_7885	17	18	17	15	15	17	17	15	15	17
LOC_7886	17	17	17	17	17	17	17	16	14	17
LOC_7887	31	33	30	32	33	31	30	30	32	32
LOC_7888	24	23	21	21	21	22	22	20	20	22
LOC_7889	18	21	18	17	18	17	18	18	18	18
LOC_7890	17	14	17	28	24	18	17	17	16	17
LOC_7891	22	23	21	18	17	22	21	16	16	21
LOC_7892	16	16	16	17	17	16	16	18	18	16
LOC_7893	14	14	14	16	16	14	14	14	14	14
LOC_7894	17	17	17	17	17	17	17	17	17	17
LOC_7895	15	15	15	14	14	15	17	15	18	15
LOC_7896	16	16	17	16	16	16	14	16	16	16
LOC_7897	20	21	18	18	18	20	20	18	17	19
LOC_7898	20	20	20	20	17	20	20	19	19	20
LOC_7899	22	22	23	21	23	22	22	22	23	23
LOC_7900	16	19	15	16	16	16	16	15	15	15
LOC_7901	19	18	18	18	18	18	18	18	18	18
LOC_7902	19	19	19	19	21	19	18	19	22	19
LOC_7903	20	20	20	20	22	20	19	18	19	20
LOC_7904	18	18	17	17	18	18	18	18	17	17
LOC_7905	16	17	18	19	17	17	17	17	17	17
LOC_7906	24	26	24	25	25	24	24	25	26	25
LOC_7907	21	20	21	22	22	21	21	24	22	21
LOC_7908	18	18	19	18	18	18	18	17	19	19
LOC_7909	23	23	23	21	22	21	21	19	20	23
LOC_7910	20	21	20	20	19	20	18	19	19	20
LOC_7911	18	18	17	19	19	19	18	18	20	18
LOC_7912	14	15	14	15	15	14	14	15	14	14
LOC_7913	18	18	18	20	21	18	19	17	17	18
LOC_7914	16	16	16	16	16	16	16	16	15	16
LOC_7915	20	20	20	21	21	20	20	21	21	20
LOC_7916	22	24	23	26	25	25	26	28	26	24
LOC_7917	21	21	20	21	19	22	22	22	27	21
LOC_7918	16	16	16	16	16	16	16	16	16	16
LOC_7919	17	17	17	18	17	17	18	18	18	17
LOC_7920	24	24	25	24	24	22	24	22	20	24
LOC_7921	18	18	18	17	17	18	18	17	17	18
LOC_7922	15	15	15	15	15	15	15	16	17	15
LOC_7923	26	26	29	27	27	25	27	29	28	27
LOC_7924	18	18	18	17	17	18	16	18	18	18
LOC_7925	29	29	26	24	25	27	26	28	28	28
LOC_7926	23	23	24	25	25	25	25	25	25	24
LOC_7927	19	19	19	21	21	19	19	18	19	19
LOC_7928	14	14	14	14	14	14	14	14	14	14
LOC_7929	21	21	22	22	22	20	20	20	19	21
LOC_7930	19	19	20	19	19	19	19	19	19	18
LOC_7931	7	7	7	7	8	7	7	6	7	7
LOC_7932	18	18	18	18	18	18	18	18	18	18
LOC_7933	16	16	16	16	16	16	16	15	15	16
LOC_7934	23	23	20	19	19	22	23	19	18	22
LOC_7935	21	21	22	22	22	22	21	25	24	22
LOC_7936	15	15	14	15	15	15	15	15	15	14
LOC_7937	17	18	20	23	20	17	18	20	20	20
LOC_7938	20	21	22	21	21	21	20	22	22	20
LOC_7939	23	23	21	21	22	25	25	21	21	21
LOC_7940	20	21	20	20	20	19	18	20	20	20
LOC_7941	22	21	22	22	21	24	22	21	21	22
LOC_7942	8	8	9	8	8	8	8	8	8	8
LOC_7943	15	15	16	15	15	15	15	15	15	15
LOC_7944	17	18	17	17	17	17	17	17	17	17
LOC_7945	8	11	8	8	10	8	8	8	8	8
LOC_7946	28	28	28	28	28	27	27	28	27	27
LOC_7947	20	20	19	20	20	20	20	21	21	19
LOC_7948	17	17	17	17	17	17	18	17	17	17
LOC_7949	20	20	18	17	18	18	18	20	20	18
LOC_7950	15	15	15	15	15	15	15	15	15	15
LOC_7951	16	16	16	16	16	16	16	16	16	16
LOC_7952	14	15	15	16	14	14	14	14	14	14
LOC_7953	15	15	16	16	16	15	16	16	16	15
LOC_7954	19	19	19	18	18	19	24	19	20	19
LOC_7955	18	21	21	22	22	21	21	21	20	21
LOC_7956	23	22	19	20	20	20	20	20	20	20
LOC_7957	13	13	20	19	21	21	20	21	20	20
LOC_7958	22	22	21	21	21	23	24	20	21	21
LOC_7959	16	16	16	16	16	16	15	16	16	16
LOC_7960	17	19	15	15	15	15	15	15	15	15
LOC_7961	25	25	23	25	25	28	24	24	25	25
LOC_7962	19	19	19	19	19	20	20	19	19	19
LOC_7963	17	17	19	17	18	18	18	18	17	18
LOC_7964	19	19	19	20	21	19	19	20	20	19
LOC_7965	21	21	21	20	20	21	20	21	20	21
LOC_7966	15	14	14	12	12	14	14	12	12	14
LOC_7967	21	21	22	21	21	23	22	21	21	21
LOC_7968	17	17	17	19	19	16	17	19	20	17
LOC_7969	13	14	15	18	18	14	14	18	18	14
LOC_7970	22	24	25	24	25	22	22	24	25	25
LOC_7971	9	9	9	9	9	9	9	9	9	9
LOC_7972	24	27	22	21	22	23	23	21	22	23
LOC_7973	7	7	7	7	7	7	7	7	6	7
LOC_7974	22	24	20	23	23	23	23	23	23	22
LOC_7975	18	18	18	20	20	17	17	18	19	18
LOC_7976	22	23	21	20	21	21	21	21	20	21
LOC_7977	15	16	14	14	14	15	15	14	14	15
LOC_7978	16	16	16	16	16	16	16	16	16	16
LOC_7979	15	15	15	17	16	15	17	15	18	15
LOC_7980	18	18	21	21	23	19	19	19	19	18
LOC_7981	15	15	15	15	15	15	17	12	12	15
LOC_7982	18	21	20	20	20	20	21	19	19	20
LOC_7983	8	8	8	8	8	8	8	8	8	8
LOC_7984	23	21	21	21	21	20	21	21	21	21
LOC_7985	14	15	14	14	14	14	14	15	16	14
LOC_7986	18	18	18	19	21	18	19	18	18	18
LOC_7987	17	18	17	18	17	17	17	17	17	18
LOC_7988	14	14	15	14	14	15	14	14	14	14
LOC_7989	18	18	18	18	18	18	18	18	18	18
LOC_7990	17	17	17	17	17	17	19	17	17	17
LOC_7991	22	23	25	26	25	20	22	24	24	22
LOC_7992	14	15	14	15	15	14	14	15	18	14
LOC_7993	14	15	14	15	15	14	14	16	15	14
LOC_7994	8	8	8	8	8	7	7	8	8	7
LOC_7995	18	19	18	16	16	18	18	18	18	18
LOC_7996	17	17	16	16	16	17	17	18	18	16
LOC_7997	14	14	14	15	14	14	14	14	15	14
LOC_7998	22	21	19	19	19	21	21	19	18	19
LOC_7999	14	14	12	14	15	14	14	14	14	14
LOC_8000	15	15	17	18	18	15	15	18	18	18
LOC_8001	19	19	19	19	19	18	18	18	18	18
LOC_8002	14	13	15	14	14	14	14	14	14	14
LOC_8003	13	13	13	14	14	12	13	14	14	14
LOC_8004	16	16	16	16	16	17	17	16	16	16
LOC_8005	27	28	30	29	26	26	26	29	27	27
LOC_8006	16	14	14	14	14	14	14	14	14	14
LOC_8007	19	19	19	17	19	19	19	19	19	19
LOC_8008	21	21	23	20	22	21	22	21	21	21
LOC_8009	19	19	19	21	19	19	18	20	20	19
LOC_8010	16	16	17	16	16	17	17	16	16	17
LOC_8011	22	22	22	20	20	22	22	22	21	22
LOC_8012	20	21	24	19	21	20	20	21	21	21
LOC_8013	17	17	17	17	17	18	18	17	16	17
LOC_8014	16	15	16	16	16	16	16	16	16	16
LOC_8015	21	21	24	24	23	21	21	26	26	21
LOC_8016	14	14	14	14	14	14	14	14	14	14
LOC_8017	19	18	18	18	18	15	15	18	18	18
LOC_8018	17	17	15	12	12	17	17	14	14	15
LOC_8019	17	19	20	24	24	20	20	20	20	20
LOC_8020	23	21	21	18	20	22	23	20	20	21
LOC_8021	19	19	19	19	19	21	20	19	19	19
LOC_8022	15	15	14	15	16	15	15	14	14	15
LOC_8023	23	22	22	21	21	21	21	21	21	22
LOC_8024	19	19	19	20	19	18	18	19	19	19
LOC_8025	16	16	16	16	16	16	16	16	16	16
LOC_8026	17	17	16	16	16	17	17	17	16	16
LOC_8027	25	24	25	23	23	25	25	25	24	25
LOC_8028	18	18	18	17	17	18	19	17	17	18
LOC_8029	20	21	24	22	22	23	21	21	21	22
LOC_8030	14	14	14	14	14	14	14	14	14	14
LOC_8031	20	22	21	23	23	18	18	21	20	19
LOC_8032	16	16	16	16	16	16	16	16	16	16
LOC_8033	23	20	22	23	24	23	23	21	22	22
LOC_8034	23	23	26	26	25	23	22	24	26	26
LOC_8035	21	21	23	20	23	25	26	21	21	22
LOC_8036	14	15	15	17	16	15	15	15	15	15
LOC_8037	17	17	16	16	15	19	17	17	17	17
LOC_8038	20	20	19	18	18	20	20	18	18	19
LOC_8039	22	21	22	20	20	22	22	23	19	20
LOC_8040	23	23	23	21	21	22	22	22	22	22
LOC_8041	21	20	20	22	21	20	20	22	22	20
LOC_8042	16	16	15	18	17	16	16	15	15	16
LOC_8043	15	15	16	17	17	15	15	17	17	17
LOC_8044	14	14	14	14	15	14	14	14	14	14
LOC_8045	17	17	16	16	16	17	18	16	16	16
LOC_8046	21	20	21	21	23	19	21	22	23	21
LOC_8047	18	18	19	18	18	17	18	18	18	18
LOC_8048	16	15	16	16	16	14	15	17	17	15
LOC_8049	30	29	24	25	25	29	27	22	22	26
LOC_8050	16	16	17	19	19	16	16	18	18	17
LOC_8051	21	21	21	22	21	21	20	18	18	21
LOC_8052	22	24	21	23	22	22	22	20	22	21
LOC_8053	20	19	19	19	19	22	22	20	21	19
LOC_8054	24	23	24	21	24	23	23	22	21	23
LOC_8055	25	25	21	23	23	21	23	24	25	22
LOC_8056	23	24	23	26	25	23	23	24	23	24
LOC_8057	18	18	18	18	18	18	18	18	18	18
LOC_8058	17	17	16	16	17	16	15	16	16	16
LOC_8059	15	15	15	15	15	15	15	15	15	15
LOC_8060	13	13	13	14	13	13	14	14	14	14
LOC_8061	15	15	17	15	15	15	15	15	14	15
LOC_8062	17	17	21	22	21	19	19	21	21	19
LOC_8063	14	14	14	14	14	14	14	12	14	14
LOC_8064	13	13	15	13	13	13	13	16	17	13
LOC_8065	22	21	19	21	21	21	20	19	19	20
LOC_8066	22	23	21	21	21	22	22	20	21	21
LOC_8067	15	15	15	16	17	15	15	16	16	16
LOC_8068	20	20	20	21	21	20	19	20	21	20
LOC_8069	22	23	23	23	23	22	23	24	23	23
LOC_8070	20	22	20	20	20	21	21	19	21	20
LOC_8071	16	16	14	15	15	17	17	15	15	15
LOC_8072	14	14	14	14	14	14	15	14	14	14
LOC_8073	26	26	25	24	25	26	25	26	24	25
LOC_8074	13	13	15	15	15	13	13	14	15	15
LOC_8075	23	20	21	22	25	19	18	21	22	21
LOC_8076	24	24	27	26	27	26	25	28	28	26
LOC_8077	15	15	16	16	15	15	15	15	15	15
LOC_8078	21	20	21	22	21	20	20	25	19	21
LOC_8079	24	23	24	23	24	21	22	23	23	23
LOC_8080	16	15	15	15	15	14	15	16	15	15
LOC_8081	22	22	23	26	26	23	23	23	22	23
LOC_8082	14	14	14	9	9	14	14	17	13	14
LOC_8083	16	16	17	18	19	17	16	18	18	17
LOC_8084	13	14	14	14	14	14	14	14	14	14
LOC_8085	24	24	26	26	26	26	26	23	25	26
LOC_8086	20	20	20	19	19	19	19	20	20	20
LOC_8087	17	17	16	15	16	20	17	16	16	16
LOC_8088	17	20	18	16	17	18	18	17	17	17
LOC_8089	18	17	17	15	15	17	17	16	16	17
LOC_8090	20	20	21	21	23	20	20	21	21	21
LOC_8091	23	23	23	32	29	23	24	24	23	23
LOC_8092	20	21	18	22	21	20	20	21	22	20
LOC_8093	19	19	20	20	21	20	20	20	20	19
LOC_8094	20	21	22	22	22	21	21	22	22	22
LOC_8095	22	22	20	21	20	22	23	23	21	21
LOC_8096	16	15	17	17	17	16	16	17	17	16
LOC_8097	16	16	19	17	17	18	16	17	17	16
LOC_8098	21	21	21	21	22	20	20	23	23	21
LOC_8099	22	21	21	21	21	21	21	21	21	21
LOC_8100	20	20	21	21	21	21	20	21	22	20
LOC_8101	22	21	22	21	21	20	22	21	21	22
LOC_8102	20	20	20	20	20	18	18	20	20	20
LOC_8103	20	21	21	21	23	21	21	19	18	21
LOC_8104	16	16	15	15	15	16	15	15	17	15
LOC_8105	20	19	21	22	23	19	19	22	23	19
LOC_8106	19	19	20	19	19	21	21	19	19	20
LOC_8107	23	25	23	24	23	22	22	26	23	22
LOC_8108	15	19	18	18	18	17	17	18	18	18
LOC_8109	12	12	12	13	13	12	12	13	13	12
LOC_8110	22	23	20	23	22	19	22	22	22	21
LOC_8111	18	18	17	17	17	17	18	17	17	17
LOC_8112	14	14	14	14	14	14	14	14	14	14
LOC_8113	9	9	9	9	9	9	9	9	9	9
LOC_8114	20	21	21	22	22	21	21	21	21	21
LOC_8115	23	22	21	20	22	22	22	21	23	22
LOC_8116	16	16	15	15	15	16	16	18	18	16
LOC_8117	25	25	24	24	24	26	24	23	24	24
LOC_8118	24	26	24	23	25	27	25	22	22	25
LOC_8119	20	20	20	19	19	20	20	20	20	20
LOC_8120	14	14	14	14	14	14	14	16	16	14
LOC_8121	15	15	14	15	15	15	16	15	15	15
LOC_8122	17	17	16	16	16	18	18	18	18	16
LOC_8123	20	19	19	19	20	19	17	20	19	19
LOC_8124	18	18	18	18	18	18	18	18	18	18
LOC_8125	25	25	27	27	26	25	25	26	26	25
LOC_8126	16	16	15	15	15	17	16	16	15	15
LOC_8127	18	18	21	18	17	18	18	18	18	18
LOC_8128	27	27	30	30	29	30	33	30	30	30
LOC_8129	21	20	22	22	21	21	22	21	21	21
LOC_8130	21	21	21	21	21	22	22	21	21	21
LOC_8131	23	24	23	23	23	26	21	24	23	23
LOC_8132	15	15	15	15	15	15	15	15	10	15
LOC_8133	13	12	13	13	13	13	13	13	13	13
LOC_8134	24	23	24	24	25	26	26	24	23	24
LOC_8135	19	19	18	17	18	19	19	18	18	18
LOC_8136	14	14	14	14	14	14	15	13	14	14
LOC_8137	14	14	14	14	14	14	15	16	16	14
LOC_8138	22	22	23	22	22	22	22	22	22	23
LOC_8139	19	19	18	18	18	19	19	18	18	19
LOC_8140	26	25	22	22	22	23	24	22	23	23
LOC_8141	14	14	14	14	14	17	17	15	15	14
LOC_8142	25	24	24	23	23	27	25	24	26	24
LOC_8143	22	22	22	22	21	24	22	23	23	21
LOC_8144	16	16	16	16	16	16	16	16	16	16
LOC_8145	21	19	23	22	22	20	21	22	23	21
LOC_8146	19	19	19	19	18	19	19	19	19	19
LOC_8147	30	30	30	28	31	25	26	27	26	29
LOC_8148	18	18	18	19	18	18	18	18	18	18
LOC_8149	22	21	22	21	21	26	22	24	24	23
LOC_8150	13	13	13	13	14	15	15	14	13	13
LOC_8151	18	21	18	17	17	19	19	17	18	18
LOC_8152	20	20	20	21	21	20	20	20	20	20
LOC_8153	20	21	21	21	19	19	19	22	22	20
LOC_8154	28	28	30	30	31	26	27	30	30	28
LOC_8155	8	8	8	8	8	8	8	8	8	8
LOC_8156	25	24	20	23	22	23	23	22	22	23
LOC_8157	19	19	17	20	20	19	20	20	20	19
LOC_8158	15	15	16	16	16	15	15	17	16	16
LOC_8159	28	29	25	26	26	24	25	26	26	25
LOC_8160	31	29	30	31	30	29	28	30	29	33
LOC_8161	16	16	17	17	17	16	16	17	17	17
LOC_8162	26	25	30	30	28	30	27	29	31	32
LOC_8163	30	31	28	30	29	32	34	26	27	31
LOC_8164	14	14	14	12	12	14	14	14	15	14
LOC_8165	34	34	30	31	31	29	29	30	30	30
LOC_8166	33	32	31	32	33	30	29	33	32	30
LOC_8167	31	29	29	28	26	32	32	29	29	30
LOC_8168	29	29	29	27	28	29	30	29	29	30
LOC_8169	29	27	28	28	29	31	29	28	28	29
LOC_8170	17	17	19	18	20	17	17	19	20	17
LOC_8171	31	31	30	29	27	30	31	29	31	30
LOC_8172	27	28	29	25	26	29	29	28	28	29
LOC_8173	27	30	30	27	29	32	32	26	28	29
LOC_8174	33	31	31	27	27	32	30	27	29	29
LOC_8175	29	28	27	29	27	28	27	28	28	29
LOC_8176	27	28	28	26	26	27	30	28	28	29
LOC_8177	27	29	27	26	26	26	26	27	26	28
LOC_8178	28	27	25	27	27	30	30	25	26	28
LOC_8179	28	29	28	28	27	28	31	28	28	28
LOC_8180	29	30	30	31	32	31	30	30	29	28
LOC_8181	16	16	16	16	16	15	17	16	16	16
LOC_8182	27	27	28	26	27	25	25	23	24	28
LOC_8183	29	32	28	28	27	29	29	28	28	28
LOC_8184	25	27	25	31	29	29	32	30	30	28
LOC_8185	26	26	27	26	26	26	31	26	21	28
LOC_8186	23	25	28	30	29	27	26	24	23	28
LOC_8187	27	27	32	30	30	28	27	32	30	28
LOC_8188	26	26	27	25	24	28	28	25	25	28
LOC_8189	24	25	29	28	29	23	23	30	31	27
LOC_8190	21	22	22	21	20	22	21	23	22	21
LOC_8191	24	25	26	24	25	26	26	26	26	27
LOC_8192	25	25	30	30	30	25	25	29	34	27
LOC_8193	30	30	29	25	28	26	26	29	27	27
LOC_8194	28	30	23	24	24	29	28	22	24	27
LOC_8195	29	29	28	27	28	28	28	26	27	27
LOC_8196	26	25	26	29	27	26	25	25	26	27
LOC_8197	27	25	28	28	29	25	25	26	25	27
LOC_8198	14	14	14	14	14	15	15	14	14	14
LOC_8199	25	25	26	28	26	25	25	28	28	27
LOC_8200	24	25	25	24	24	26	27	25	24	26
LOC_8201	24	24	26	26	24	25	24	25	26	26
LOC_8202	16	16	16	16	16	16	16	16	16	16
LOC_8203	25	25	26	25	24	26	26	27	26	26
LOC_8204	28	28	25	28	28	29	26	27	24	26
LOC_8205	28	27	29	27	27	27	27	26	26	26
LOC_8206	17	17	17	17	17	17	18	17	16	17
LOC_8207	23	24	23	23	23	23	23	25	23	23
LOC_8208	23	23	21	20	19	20	20	20	21	21
LOC_8209	24	25	26	26	26	27	28	26	26	26
LOC_8210	25	25	25	25	27	23	24	25	24	26
LOC_8211	26	26	26	25	30	25	25	26	25	26
LOC_8212	26	25	26	28	28	27	25	28	25	26
LOC_8213	28	23	26	27	24	28	29	28	28	26
LOC_8214	26	27	25	25	26	28	26	24	24	26
LOC_8215	26	26	27	18	18	29	28	25	27	26
LOC_8216	24	24	26	24	24	27	28	26	25	26
LOC_8217	22	21	25	24	24	22	22	22	22	25
LOC_8218	17	15	17	18	21	15	13	17	17	17
LOC_8219	24	24	26	24	22	25	24	26	26	25
LOC_8220	25	24	25	25	26	23	24	20	20	25
LOC_8221	28	29	22	21	22	27	26	24	23	25
LOC_8222	6	7	8	7	7	7	7	7	9	7
LOC_8223	11	11	13	12	14	12	12	11	14	12
LOC_8224	25	24	22	22	24	24	21	24	24	25
LOC_8225	26	25	24	22	24	22	26	23	23	25
LOC_8226	29	26	26	24	23	28	29	29	28	25
LOC_8227	24	23	23	23	24	25	26	23	23	25
LOC_8228	24	24	25	22	22	23	23	24	24	25
LOC_8229	23	25	28	28	27	27	24	26	24	25
LOC_8230	25	25	27	25	24	24	26	23	24	25
LOC_8231	26	23	25	24	25	24	26	27	26	25
LOC_8232	28	28	26	25	23	27	28	24	24	26
LOC_8233	24	23	25	24	24	25	27	23	23	25
LOC_8234	15	17	15	18	15	15	15	15	15	15
LOC_8235	15	15	14	15	15	15	15	15	16	15
LOC_8236	25	25	27	27	28	25	26	30	29	25
LOC_8237	27	27	27	24	25	26	26	22	22	25
LOC_8238	24	26	25	23	23	25	25	24	24	25
LOC_8239	26	25	25	24	25	25	25	28	25	25
LOC_8240	22	25	25	20	21	26	25	23	25	25
LOC_8241	24	24	25	26	28	25	25	25	25	25
LOC_8242	24	26	26	27	26	24	24	26	28	25
LOC_8243	24	24	26	27	27	26	26	26	26	25
LOC_8244	23	23	25	22	22	20	23	22	22	24
LOC_8245	24	23	23	24	24	24	24	24	25	24
LOC_8246	19	19	23	23	23	20	21	23	22	24
LOC_8247	25	23	24	25	27	28	26	24	24	24
LOC_8248	21	21	24	25	26	22	21	24	25	24
LOC_8249	24	23	25	24	23	24	24	20	22	24
LOC_8250	25	22	22	27	27	26	25	27	26	24
LOC_8251	22	22	23	25	21	24	24	27	27	25
LOC_8252	22	21	25	26	25	22	22	25	24	21
LOC_8253	27	27	23	23	23	24	24	23	23	24
LOC_8254	23	26	23	23	28	25	25	26	24	24
LOC_8255	23	25	24	25	25	26	25	25	23	24
LOC_8256	25	23	24	24	23	24	23	24	23	24
LOC_8257	25	24	24	24	23	22	22	23	23	24
LOC_8258	23	24	24	25	24	23	23	24	24	24
LOC_8259	25	23	24	23	23	21	21	24	24	24
LOC_8260	23	24	27	27	27	25	25	24	26	24
LOC_8261	19	19	19	19	20	19	21	19	19	19
LOC_8262	22	24	22	20	21	24	24	20	19	22
LOC_8263	23	23	25	24	25	20	23	27	28	24
LOC_8264	25	26	24	24	24	24	25	24	26	24
LOC_8265	22	21	24	25	23	26	24	24	24	24
LOC_8266	23	23	23	23	25	22	22	25	25	24
LOC_8267	7	7	7	7	7	7	7	8	7	7
LOC_8268	23	23	24	23	25	24	24	23	23	24
LOC_8269	21	21	22	22	22	23	23	22	22	24
LOC_8270	25	24	25	28	28	25	24	25	25	24
LOC_8271	24	24	24	27	26	25	22	25	27	24
LOC_8272	24	23	25	24	23	23	23	25	25	24
LOC_8273	14	14	14	14	14	14	14	14	14	14
LOC_8274	22	22	23	22	22	22	22	23	23	24
LOC_8275	23	23	25	24	25	28	27	26	24	24
LOC_8276	24	25	25	24	24	24	24	24	27	24
LOC_8277	25	25	24	22	22	23	24	23	21	24
LOC_8278	23	22	23	24	22	23	23	23	24	24
LOC_8279	25	26	24	23	20	25	26	23	23	24
LOC_8280	22	18	23	24	24	23	24	28	29	24
LOC_8281	21	20	20	20	20	20	21	20	20	20
LOC_8282	25	25	23	23	23	24	23	25	23	24
LOC_8283	27	27	24	22	20	28	27	23	23	24
LOC_8284	25	25	24	27	26	25	26	24	23	24
LOC_8285	25	24	24	23	24	24	24	26	24	24
LOC_8286	25	25	24	23	23	22	21	25	23	24
LOC_8287	22	23	21	21	21	24	24	23	22	24
LOC_8288	16	16	13	13	13	16	16	13	13	16
LOC_8289	24	22	27	25	25	24	25	27	29	24
LOC_8290	22	21	28	30	31	23	24	29	29	24
LOC_8291	20	23	25	24	24	23	23	23	23	24
LOC_8292	27	25	25	24	24	23	25	24	24	24
LOC_8293	25	18	25	24	24	27	26	24	25	24
LOC_8294	25	24	25	23	23	25	25	22	22	24
LOC_8295	25	24	22	25	25	24	24	27	26	24
LOC_8296	24	25	24	25	25	24	24	25	26	24
LOC_8297	25	24	23	22	25	24	24	24	25	24
LOC_8298	22	22	26	25	25	23	22	24	24	24
LOC_8299	24	24	24	24	25	25	25	26	23	24
LOC_8300	27	26	26	27	28	25	27	26	26	26
LOC_8301	25	24	23	24	23	25	25	20	23	24
LOC_8302	24	24	24	24	24	26	26	23	22	24
LOC_8303	24	24	25	28	25	23	24	24	24	24
LOC_8304	25	25	24	24	25	26	27	23	21	24
LOC_8305	24	25	25	27	27	23	25	27	24	24
LOC_8306	12	12	12	12	12	11	12	12	12	12
LOC_8307	23	22	23	22	22	24	24	22	22	23
LOC_8308	20	20	21	23	21	20	20	21	21	20
LOC_8309	23	23	24	22	22	23	24	23	24	23
LOC_8310	25	25	25	21	22	24	25	21	23	23
LOC_8311	22	23	22	23	22	23	23	24	22	23
LOC_8312	25	23	22	22	22	22	23	22	22	23
LOC_8313	22	23	23	23	22	23	23	23	23	23
LOC_8314	23	23	23	23	24	22	22	24	25	23
LOC_8315	23	23	23	23	23	23	26	23	22	23
LOC_8316	23	23	22	22	24	23	24	22	21	23
LOC_8317	25	27	23	23	23	25	25	24	21	23
LOC_8318	22	23	25	25	25	23	23	29	26	23
LOC_8319	24	24	21	19	18	25	25	24	24	23
LOC_8320	24	24	24	22	22	20	23	25	23	23
LOC_8321	26	23	22	20	21	24	24	23	24	23
LOC_8322	22	22	21	26	26	22	23	21	23	23
LOC_8323	26	26	26	23	21	26	26	25	23	23
LOC_8324	23	22	21	21	23	24	22	20	21	23
LOC_8325	20	19	21	21	21	20	20	21	21	21
LOC_8326	23	21	22	23	23	22	22	22	22	23
LOC_8327	29	25	22	23	23	22	22	24	24	23
LOC_8328	23	23	24	25	25	22	22	23	22	23
LOC_8329	14	14	15	15	14	14	14	14	14	14
LOC_8330	23	23	24	28	24	24	23	22	22	23
LOC_8331	21	21	21	21	21	21	21	21	21	21
LOC_8332	22	27	25	27	25	26	23	25	24	23
LOC_8333	21	21	23	23	23	25	21	24	22	23
LOC_8334	23	23	23	23	23	24	22	25	24	23
LOC_8335	23	23	24	23	23	25	24	23	23	23
LOC_8336	26	24	20	23	23	23	23	23	24	23
LOC_8337	23	24	26	28	26	24	22	29	29	23
LOC_8338	24	24	23	22	21	23	24	23	22	23
