names	Run1_C_4	Run1_C_6	Run1_C_7	Run1_C_10	Run1_C_12	Run1_C_13	Run1_C_14	Run1_C_16	Run1_C_17	root
LOC_1581	19	19	19	18	19	19	18	20	19	19
LOC_1582	22	21	22	21	20	22	21	23	22	22
LOC_1583	10	10	10	11	11	11	11	11	11	10
LOC_1584	17	15	15	17	18	17	17	17	16	15
LOC_1585	22	22	23	18	20	19	17	18	18	22
LOC_1586	23	24	24	24	25	25	23	21	26	23
LOC_1587	23	23	23	25	29	27	23	25	25	22
LOC_1588	16	20	18	18	19	19	19	19	19	19
LOC_1589	21	18	18	22	23	22	21	23	23	19
LOC_1590	21	21	21	22	21	21	23	22	23	22
LOC_1591	18	17	18	17	16	17	17	17	17	17
LOC_1592	24	22	23	29	25	26	25	24	28	25
LOC_1593	21	22	25	22	22	21	22	22	22	22
LOC_1594	22	22	22	20	20	20	22	22	22	22
LOC_1595	27	28	27	26	24	24	26	27	27	26
LOC_1596	17	18	18	18	18	18	18	18	18	17
LOC_1597	14	14	14	14	14	14	14	14	15	14
LOC_1598	20	21	21	20	17	18	20	20	16	21
LOC_1599	16	16	16	17	17	16	18	16	16	16
LOC_1600	18	20	20	21	21	21	21	21	22	20
LOC_1601	20	20	21	20	20	18	20	19	19	20
LOC_1602	24	22	23	22	23	23	22	22	22	23
LOC_1603	24	20	22	24	22	23	23	21	20	21
LOC_1604	14	15	15	16	18	18	13	14	14	14
LOC_1605	15	15	15	15	21	21	15	15	15	15
LOC_1606	15	15	15	15	15	16	15	15	16	15
LOC_1607	22	22	20	22	23	23	23	26	24	21
LOC_1608	21	21	21	22	21	21	21	21	21	21
LOC_1609	14	14	14	14	14	14	14	14	15	14
LOC_1610	21	20	21	18	19	19	20	20	20	21
LOC_1611	17	16	16	16	16	10	16	16	16	16
LOC_1612	15	16	16	15	16	16	14	15	14	15
LOC_1613	29	28	27	29	27	28	32	31	33	27
LOC_1614	13	13	13	13	13	13	12	13	13	13
LOC_1615	21	23	22	21	20	20	21	20	20	21
LOC_1616	14	14	16	14	14	14	14	14	14	14
LOC_1617	14	13	14	14	15	14	14	15	15	14
LOC_1618	21	22	24	24	23	23	21	21	21	21
LOC_1619	13	13	13	13	13	13	12	13	12	13
LOC_1620	18	19	19	17	16	17	18	18	17	18
LOC_1621	18	17	17	17	17	17	17	15	15	17
LOC_1622	21	24	20	23	20	22	24	23	23	21
LOC_1623	21	19	21	21	20	21	21	21	22	21
LOC_1624	17	17	17	17	18	18	17	17	17	17
LOC_1625	19	19	21	19	19	19	20	19	19	21
LOC_1626	19	19	19	19	19	19	19	19	20	19
LOC_1627	14	15	15	16	16	16	16	16	16	15
LOC_1628	17	16	17	17	17	17	18	18	17	17
LOC_1629	24	22	24	22	21	24	23	21	21	22
LOC_1630	21	21	21	19	21	21	23	24	26	21
LOC_1631	22	22	22	22	22	23	23	24	23	22
LOC_1632	18	17	17	13	13	13	14	13	13	17
LOC_1633	21	23	23	21	19	21	21	22	22	21
LOC_1634	15	17	17	17	18	18	16	17	17	17
LOC_1635	9	9	9	9	9	9	9	9	9	9
LOC_1636	25	27	26	27	26	27	25	25	25	24
LOC_1637	16	16	16	19	19	19	16	16	16	16
LOC_1638	31	28	29	27	30	28	30	27	26	29
LOC_1639	20	23	20	20	20	18	20	21	20	21
LOC_1640	16	16	16	16	16	16	16	13	19	16
LOC_1641	18	18	18	18	18	18	18	18	18	18
LOC_1642	20	20	22	19	19	19	19	19	19	20
LOC_1643	18	18	17	17	18	18	18	18	19	18
LOC_1644	14	18	17	15	15	15	15	14	18	17
LOC_1645	20	21	22	22	23	23	20	20	21	21
LOC_1646	18	17	18	17	17	17	18	17	18	18
LOC_1647	12	13	12	12	13	12	16	16	16	12
LOC_1648	23	22	22	21	19	20	20	20	20	21
LOC_1649	12	12	12	12	12	13	13	12	12	12
LOC_1650	17	17	18	17	17	17	17	16	17	17
LOC_1651	16	16	17	16	18	16	16	16	16	16
LOC_1652	17	20	20	19	18	16	19	19	18	17
LOC_1653	24	24	24	24	25	24	22	20	21	24
LOC_1654	14	14	14	14	14	14	14	14	14	14
LOC_1655	15	14	14	19	20	18	18	20	18	14
LOC_1656	17	16	17	17	17	17	16	17	17	17
LOC_1657	30	26	26	26	27	26	26	29	29	27
LOC_1658	21	20	21	21	20	20	22	20	20	21
LOC_1659	20	21	21	20	21	21	21	21	21	21
LOC_1660	17	17	17	16	15	15	15	15	15	17
LOC_1661	20	20	21	20	18	18	19	19	19	21
LOC_1662	21	21	21	21	20	21	20	20	20	21
LOC_1663	23	21	21	22	22	22	22	22	22	22
LOC_1664	18	17	17	18	17	18	18	18	18	18
LOC_1665	15	15	15	15	15	15	15	15	16	15
LOC_1666	12	12	12	13	14	14	14	14	14	12
LOC_1667	14	14	14	14	14	14	14	16	14	14
LOC_1668	22	21	21	21	20	21	21	21	21	21
LOC_1669	22	22	22	22	22	22	22	21	21	22
LOC_1670	18	19	19	18	18	19	18	18	18	19
LOC_1671	15	15	15	15	15	15	17	15	15	15
LOC_1672	19	22	22	20	20	21	20	20	20	21
LOC_1673	21	21	21	23	22	22	21	21	21	21
LOC_1674	21	20	20	19	19	19	18	18	19	20
LOC_1675	17	18	20	19	19	19	17	18	18	18
LOC_1676	21	21	21	21	21	21	27	23	23	21
LOC_1677	14	14	14	14	13	14	14	13	14	14
LOC_1678	21	21	21	21	21	20	22	22	22	21
LOC_1679	18	17	17	19	20	20	19	20	19	18
LOC_1680	21	22	22	22	24	24	21	22	21	21
LOC_1681	22	21	21	24	23	21	22	22	23	21
LOC_1682	14	14	14	13	13	13	14	14	14	14
LOC_1683	21	21	21	20	23	20	21	20	21	21
LOC_1684	21	17	18	20	20	20	20	21	20	18
LOC_1685	17	17	17	17	17	17	17	17	17	17
LOC_1686	16	18	18	16	14	16	15	15	15	18
LOC_1687	19	17	17	17	17	17	17	17	17	17
LOC_1688	14	14	14	14	15	12	14	14	14	14
LOC_1689	17	18	18	16	16	16	19	19	21	18
LOC_1690	15	15	15	14	14	14	15	14	14	15
LOC_1691	18	15	15	20	20	20	20	21	19	18
LOC_1692	22	21	21	21	22	21	23	26	25	21
LOC_1693	21	21	21	21	20	21	21	21	23	21
LOC_1694	16	16	16	17	17	16	15	15	15	16
LOC_1695	21	22	22	20	20	20	21	22	21	21
LOC_1696	8	8	8	8	8	8	8	8	8	8
LOC_1697	21	21	20	21	22	24	21	23	22	21
LOC_1698	14	14	15	14	14	14	14	14	14	14
LOC_1699	20	20	21	20	21	20	20	20	20	21
LOC_1700	21	18	18	21	23	23	21	20	20	21
LOC_1701	13	12	13	13	14	14	14	14	14	12
LOC_1702	21	21	19	21	20	21	21	19	19	21
LOC_1703	14	14	15	14	15	14	13	14	14	14
LOC_1704	21	20	21	22	23	23	21	21	21	21
LOC_1705	21	21	21	21	22	21	21	21	21	21
LOC_1706	16	16	16	13	13	13	13	13	12	16
LOC_1707	22	20	20	24	23	23	23	22	22	21
LOC_1708	13	14	13	13	13	13	13	13	13	13
LOC_1709	21	20	22	22	22	20	21	24	24	21
LOC_1710	13	13	13	13	13	13	13	14	13	13
LOC_1711	21	21	21	21	21	21	23	21	21	21
LOC_1712	21	20	20	21	21	20	21	20	20	20
LOC_1713	18	17	20	17	20	18	19	18	17	18
LOC_1714	14	14	14	14	13	13	14	14	14	14
LOC_1715	17	21	20	17	18	17	19	20	15	17
LOC_1716	16	16	17	16	17	18	16	15	15	16
LOC_1717	11	14	14	11	11	11	12	11	11	11
LOC_1718	17	17	17	17	17	17	17	17	17	17
LOC_1719	20	18	19	23	22	22	22	24	21	18
LOC_1720	17	20	20	20	19	19	18	19	19	18
LOC_1721	22	19	19	22	23	23	23	22	22	19
LOC_1722	20	20	20	20	20	20	20	20	20	20
LOC_1723	20	20	20	20	20	20	21	21	21	20
LOC_1724	16	15	16	16	16	16	17	16	16	16
LOC_1725	14	14	14	13	15	14	14	14	14	14
LOC_1726	28	27	29	28	27	29	26	27	28	29
LOC_1727	21	22	22	19	19	20	21	21	21	21
LOC_1728	14	14	14	13	14	14	14	14	14	14
LOC_1729	18	18	18	19	18	18	20	18	18	18
LOC_1730	21	21	21	21	21	21	21	22	22	21
LOC_1731	22	21	20	20	19	21	22	23	23	21
LOC_1732	25	21	26	23	24	24	25	23	25	25
LOC_1733	20	22	22	22	22	22	21	21	21	21
LOC_1734	21	17	19	23	23	23	21	20	21	21
LOC_1735	16	16	16	15	15	15	14	16	15	16
LOC_1736	21	24	23	21	21	21	19	21	21	21
LOC_1737	22	17	17	22	22	22	24	22	23	21
LOC_1738	16	16	16	16	16	16	15	15	15	16
LOC_1739	20	21	21	22	22	22	20	21	21	21
LOC_1740	17	17	17	17	17	17	18	18	18	17
LOC_1741	19	17	18	20	20	20	18	21	19	18
LOC_1742	18	18	18	18	18	18	18	20	18	18
LOC_1743	21	21	21	21	21	21	21	20	20	21
LOC_1744	18	17	17	18	19	19	20	20	20	17
LOC_1745	16	18	18	16	16	17	16	16	16	16
LOC_1746	23	21	22	24	23	24	24	23	23	22
LOC_1747	17	17	18	17	17	17	17	17	17	17
LOC_1748	16	18	17	18	18	18	17	19	19	18
LOC_1749	22	23	21	21	20	17	21	21	23	21
LOC_1750	18	18	18	18	18	18	19	18	18	18
LOC_1751	19	21	21	21	22	22	21	23	21	21
LOC_1752	13	14	15	14	13	13	13	13	13	13
LOC_1753	24	21	21	23	25	24	25	25	25	21
LOC_1754	24	21	21	22	23	22	23	23	23	21
LOC_1755	22	21	21	21	21	21	20	20	20	21
LOC_1756	19	18	19	22	22	22	20	20	22	18
LOC_1757	18	18	18	18	18	17	18	18	18	18
LOC_1758	22	21	22	22	21	21	20	21	21	21
LOC_1759	17	14	17	18	18	18	18	18	18	17
LOC_1760	20	21	22	21	20	19	21	21	21	21
LOC_1761	23	22	24	24	24	23	24	23	21	23
LOC_1762	18	19	20	18	18	18	18	18	18	19
LOC_1763	17	17	17	14	21	17	17	17	17	17
LOC_1764	16	16	17	16	16	16	16	16	16	16
LOC_1765	22	18	23	21	21	23	19	20	20	21
LOC_1766	18	17	17	17	17	17	17	18	17	17
LOC_1767	22	20	23	22	22	22	21	21	21	21
LOC_1768	14	14	14	14	14	14	14	14	14	14
LOC_1769	18	18	18	18	17	17	18	14	16	18
LOC_1770	22	20	19	21	21	21	21	20	22	21
LOC_1771	18	19	19	18	20	19	18	18	18	18
LOC_1772	16	16	17	17	19	17	15	15	15	16
LOC_1773	20	20	20	21	21	19	21	22	21	20
LOC_1774	18	18	18	19	18	18	17	17	16	18
LOC_1775	18	16	18	19	18	19	19	19	19	18
LOC_1776	22	22	21	20	20	20	21	21	20	21
LOC_1777	16	16	17	15	17	17	17	17	18	16
LOC_1778	21	21	21	21	20	21	20	21	22	21
LOC_1779	18	18	17	17	17	17	17	17	17	18
LOC_1780	23	22	22	20	23	22	24	24	22	23
LOC_1781	21	21	22	21	22	22	20	23	21	21
LOC_1782	13	14	14	14	14	14	14	14	14	14
LOC_1783	21	21	23	19	22	21	21	21	22	21
LOC_1784	17	16	16	18	19	19	18	17	18	17
LOC_1785	18	17	17	18	18	18	17	17	16	17
LOC_1786	10	10	10	10	10	10	10	10	10	10
LOC_1787	13	13	13	13	13	13	13	13	13	13
LOC_1788	20	22	21	20	20	19	20	20	20	21
LOC_1789	23	27	24	21	21	24	23	22	24	25
LOC_1790	18	19	18	18	18	18	15	15	15	18
LOC_1791	11	11	11	11	11	11	11	11	11	11
LOC_1792	19	18	19	19	19	19	18	19	18	19
LOC_1793	16	16	16	16	16	16	16	16	16	16
LOC_1794	22	21	21	25	23	24	23	23	23	21
LOC_1795	16	16	16	16	17	16	17	19	16	16
LOC_1796	11	11	11	11	11	11	11	11	11	11
LOC_1797	17	16	16	17	16	16	17	16	17	17
LOC_1798	26	20	21	21	21	21	22	21	21	21
LOC_1799	16	16	16	16	16	16	17	17	17	16
LOC_1800	20	21	21	19	19	19	20	22	21	21
LOC_1801	22	21	21	21	22	23	22	21	23	21
LOC_1802	18	18	18	19	18	18	17	18	18	18
LOC_1803	17	18	18	19	17	18	18	17	17	17
LOC_1804	21	21	21	22	22	21	22	22	22	21
LOC_1805	19	17	17	18	19	18	19	19	20	18
LOC_1806	21	21	24	21	23	19	22	21	21	21
LOC_1807	25	21	21	22	23	23	25	25	25	21
LOC_1808	17	15	15	15	14	16	15	15	15	15
LOC_1809	20	20	20	23	23	23	22	22	22	21
LOC_1810	18	18	18	17	17	17	18	16	16	18
LOC_1811	26	26	25	25	25	25	25	25	25	25
LOC_1812	15	17	17	15	19	16	15	16	15	15
LOC_1813	14	14	14	15	15	15	15	15	15	14
LOC_1814	13	13	13	13	13	13	13	13	14	13
LOC_1815	16	15	14	16	15	16	16	16	16	15
LOC_1816	19	22	22	21	17	19	19	19	19	21
LOC_1817	15	15	15	14	15	15	15	15	16	15
LOC_1818	25	22	22	23	24	25	27	22	25	22
LOC_1819	18	18	18	19	20	19	17	17	17	18
LOC_1820	21	28	23	21	21	21	22	21	21	23
LOC_1821	17	17	17	17	16	17	16	17	16	17
LOC_1822	23	21	22	23	23	24	21	22	22	21
LOC_1823	14	16	16	15	15	15	15	15	15	16
LOC_1824	15	15	15	15	13	13	16	26	26	15
LOC_1825	25	22	22	23	24	23	23	26	26	21
LOC_1826	14	15	15	14	14	14	14	15	14	15
LOC_1827	25	23	23	25	25	28	23	23	23	23
LOC_1828	16	13	13	18	18	17	17	15	15	16
LOC_1829	12	11	11	12	12	10	12	12	12	12
LOC_1830	16	17	17	18	18	19	17	18	17	16
LOC_1831	17	17	17	17	17	17	17	17	17	17
LOC_1832	15	15	15	15	15	15	15	15	15	15
LOC_1833	21	20	22	21	18	19	21	21	20	21
LOC_1834	17	17	17	17	17	17	17	17	17	17
LOC_1835	15	17	15	15	15	15	16	15	15	15
LOC_1836	17	17	17	18	17	17	18	18	20	17
LOC_1837	18	20	19	18	19	18	18	18	18	19
LOC_1838	13	13	13	14	13	13	13	13	13	13
LOC_1839	20	20	20	20	20	20	20	19	20	20
LOC_1840	19	18	18	18	17	18	18	18	20	18
LOC_1841	12	13	12	12	12	12	12	12	12	13
LOC_1842	17	19	17	17	17	17	17	17	17	17
LOC_1843	21	22	22	20	21	21	22	22	22	21
LOC_1844	23	21	20	22	21	21	22	21	21	21
LOC_1845	13	13	13	14	15	14	14	14	14	13
LOC_1846	24	21	21	23	23	23	21	21	21	21
LOC_1847	16	16	16	16	17	19	22	18	16	16
LOC_1848	19	18	17	18	16	18	16	19	18	18
LOC_1849	13	14	15	13	13	13	13	13	13	13
LOC_1850	16	16	16	16	15	17	16	15	15	16
LOC_1851	20	22	22	22	24	23	23	22	22	21
LOC_1852	19	21	20	20	19	19	19	17	17	19
LOC_1853	12	12	12	12	12	12	12	12	12	12
LOC_1854	20	22	22	20	30	27	20	22	21	21
LOC_1855	18	18	18	21	20	21	20	20	20	18
LOC_1856	15	14	14	15	15	15	15	15	15	14
LOC_1857	18	17	20	19	19	19	17	17	17	17
LOC_1858	15	14	15	15	15	15	13	15	14	15
LOC_1859	18	17	17	18	18	18	18	19	19	17
LOC_1860	17	17	17	15	15	15	17	17	17	17
LOC_1861	18	17	17	18	18	21	18	19	19	18
LOC_1862	19	21	20	20	20	20	21	20	20	21
LOC_1863	14	12	12	16	16	16	15	16	17	14
LOC_1864	14	14	14	12	13	13	13	13	13	14
LOC_1865	14	14	14	14	14	14	13	14	14	14
LOC_1866	14	14	14	14	14	14	14	14	14	14
LOC_1867	22	21	21	23	19	23	22	21	22	21
LOC_1868	18	18	18	18	18	18	18	19	20	18
LOC_1869	18	18	19	14	19	19	17	18	20	18
LOC_1870	14	14	14	14	14	14	14	14	14	14
LOC_1871	19	20	19	22	22	23	19	18	19	19
LOC_1872	19	18	18	20	20	19	19	19	19	19
LOC_1873	15	15	15	15	14	14	15	15	15	15
LOC_1874	15	15	15	15	15	15	15	15	15	15
LOC_1875	17	17	15	19	18	18	20	21	21	17
LOC_1876	14	15	15	14	14	14	14	14	14	15
LOC_1877	22	20	21	21	24	21	21	20	20	21
LOC_1878	19	19	19	22	22	20	21	21	21	19
LOC_1879	23	22	23	23	22	22	22	22	20	22
LOC_1880	14	14	15	14	14	14	14	14	13	14
LOC_1881	16	16	15	16	16	16	13	21	21	16
LOC_1882	18	15	15	20	19	19	19	18	18	18
LOC_1883	20	20	20	20	20	20	20	20	20	20
LOC_1884	17	16	16	18	18	18	17	17	17	16
LOC_1885	17	18	18	18	17	17	17	17	18	18
LOC_1886	18	18	18	18	15	18	18	19	19	18
LOC_1887	17	17	17	16	17	18	17	17	17	17
LOC_1888	21	23	23	22	23	23	22	21	21	22
LOC_1889	18	16	18	19	18	18	18	19	19	18
LOC_1890	17	17	17	16	16	17	16	16	14	17
LOC_1891	14	15	15	14	14	14	14	14	14	14
LOC_1892	13	14	13	15	13	13	13	13	13	13
LOC_1893	21	21	24	22	22	20	21	21	22	21
LOC_1894	17	20	18	17	15	17	16	16	15	17
LOC_1895	17	18	18	17	18	17	17	17	17	18
LOC_1896	22	23	22	22	24	21	20	20	20	22
LOC_1897	13	12	12	13	13	13	12	12	12	13
LOC_1898	15	14	14	13	14	13	13	16	14	14
LOC_1899	16	16	17	16	14	16	14	14	14	16
LOC_1900	20	20	20	21	20	21	20	21	21	20
LOC_1901	16	16	18	16	16	17	16	16	16	16
LOC_1902	22	18	20	16	16	16	16	17	16	18
LOC_1903	22	20	20	22	25	24	24	23	23	20
LOC_1904	21	21	20	25	26	27	21	20	21	21
LOC_1905	20	20	20	20	20	20	20	19	19	20
LOC_1906	17	15	16	17	17	17	16	17	17	16
LOC_1907	21	21	21	21	20	21	21	22	22	21
LOC_1908	22	21	21	23	21	23	20	19	20	21
LOC_1909	16	16	16	16	16	16	17	17	17	16
LOC_1910	19	16	16	19	21	19	19	19	19	16
LOC_1911	17	17	17	19	17	17	17	16	17	17
LOC_1912	20	20	22	21	22	22	22	22	22	21
LOC_1913	22	23	21	20	20	20	19	19	19	22
LOC_1914	21	20	20	21	22	22	21	21	21	20
LOC_1915	21	21	21	23	22	21	22	21	21	21
LOC_1916	8	8	8	8	8	8	8	8	7	8
LOC_1917	20	20	20	13	13	13	20	18	18	20
LOC_1918	19	19	20	21	20	22	20	20	20	19
LOC_1919	19	21	17	19	20	20	19	21	20	20
LOC_1920	23	24	22	24	23	23	23	22	22	23
LOC_1921	15	15	15	15	15	14	15	15	15	15
LOC_1922	13	13	13	13	13	13	13	12	13	13
LOC_1923	21	24	20	19	20	20	20	20	20	20
LOC_1924	20	20	19	20	20	21	19	20	20	20
LOC_1925	22	23	23	24	24	24	21	21	21	22
LOC_1926	16	20	17	16	16	16	16	16	16	17
LOC_1927	19	15	15	18	19	19	19	19	20	15
LOC_1928	19	19	19	19	20	19	20	20	20	19
LOC_1929	23	23	24	24	23	24	23	23	23	23
LOC_1930	20	20	20	20	20	17	20	20	19	20
LOC_1931	16	17	16	16	17	16	16	16	16	16
LOC_1932	14	15	15	14	14	14	14	14	14	14
LOC_1933	17	14	16	17	18	18	17	17	17	16
LOC_1934	20	20	20	19	19	19	19	19	18	20
LOC_1935	16	18	18	16	16	16	16	16	16	18
LOC_1936	18	19	18	17	17	16	18	17	17	18
LOC_1937	14	14	14	12	12	13	13	13	13	14
LOC_1938	18	19	19	19	20	19	20	20	20	19
LOC_1939	19	19	19	20	20	20	19	20	19	19
LOC_1940	22	22	22	22	22	22	21	22	22	22
LOC_1941	12	12	12	12	12	12	13	13	13	12
LOC_1942	17	20	18	17	17	17	19	17	17	20
LOC_1943	20	22	21	19	17	17	20	22	21	21
LOC_1944	24	25	22	26	26	26	26	26	27	23
LOC_1945	17	17	17	18	18	19	17	16	16	17
LOC_1946	20	20	20	19	20	22	21	22	21	20
LOC_1947	20	20	20	22	20	20	19	18	19	20
LOC_1948	21	21	21	21	22	23	21	21	20	21
LOC_1949	15	14	15	14	14	14	16	16	16	15
LOC_1950	25	28	28	27	25	24	28	25	30	27
LOC_1951	19	18	18	18	16	16	18	18	18	18
LOC_1952	19	20	20	20	20	20	21	20	21	20
LOC_1953	20	20	21	20	20	20	21	17	16	20
LOC_1954	14	14	16	14	14	14	14	14	14	14
LOC_1955	14	14	14	14	13	13	14	14	14	14
LOC_1956	13	12	12	13	13	13	13	13	13	13
LOC_1957	20	18	18	20	20	19	21	22	21	20
LOC_1958	20	20	20	20	20	20	20	20	20	20
LOC_1959	17	17	17	18	18	17	17	19	17	17
LOC_1960	14	14	14	14	14	14	14	15	16	14
LOC_1961	15	17	15	16	15	15	16	16	16	16
LOC_1962	20	19	19	21	20	20	20	20	20	20
LOC_1963	15	15	15	15	15	14	15	14	15	15
LOC_1964	18	18	18	17	16	16	18	18	18	18
LOC_1965	14	14	14	16	16	17	14	13	13	14
LOC_1966	23	20	20	21	21	21	21	21	21	20
LOC_1967	17	16	16	16	16	16	16	15	15	16
LOC_1968	19	20	20	19	19	19	19	19	19	20
LOC_1969	19	17	17	20	19	19	19	19	19	17
LOC_1970	23	23	24	23	25	24	20	20	20	23
LOC_1971	18	18	18	18	18	18	18	18	18	18
LOC_1972	18	16	16	18	18	17	18	18	18	18
LOC_1973	19	18	19	20	20	20	20	20	20	18
LOC_1974	14	14	14	15	15	15	15	14	14	14
LOC_1975	17	18	18	17	17	17	16	14	14	17
LOC_1976	21	20	21	21	21	21	21	21	21	21
LOC_1977	15	12	12	14	16	14	14	14	14	14
LOC_1978	16	21	17	16	17	17	15	15	15	16
LOC_1979	22	22	24	20	19	20	21	22	22	22
LOC_1980	14	14	14	15	15	15	15	16	16	14
LOC_1981	16	14	14	14	14	14	14	14	14	14
LOC_1982	17	19	16	19	19	19	17	17	20	17
LOC_1983	20	22	19	22	29	24	21	21	21	20
LOC_1984	20	20	21	21	20	21	19	20	20	20
LOC_1985	20	20	20	23	21	21	21	19	21	20
LOC_1986	15	15	15	15	15	15	15	16	16	15
LOC_1987	20	21	20	19	23	22	20	20	20	20
LOC_1988	13	13	13	13	13	13	13	13	13	13
LOC_1989	21	20	20	21	21	21	21	21	21	20
LOC_1990	22	20	18	24	22	22	22	22	21	20
LOC_1991	20	20	23	20	20	20	20	22	20	20
LOC_1992	17	17	18	15	15	12	15	15	17	17
LOC_1993	16	16	16	16	16	16	16	16	17	16
LOC_1994	29	26	26	30	27	28	30	31	33	27
LOC_1995	21	21	21	20	20	20	21	21	21	21
LOC_1996	19	20	20	19	19	19	19	19	19	20
LOC_1997	20	20	20	19	19	20	19	20	20	20
LOC_1998	18	18	20	19	19	19	19	19	21	18
LOC_1999	17	16	17	17	18	18	17	17	17	17
LOC_2000	13	13	13	15	13	13	13	13	13	13
LOC_2001	18	17	17	18	18	19	18	18	18	17
LOC_2002	19	20	22	20	21	20	20	20	20	20
LOC_2003	20	20	20	23	23	23	26	27	27	20
LOC_2004	23	23	23	22	23	22	23	23	24	23
LOC_2005	13	16	13	13	13	13	13	14	14	13
LOC_2006	21	20	20	20	21	21	24	21	22	20
LOC_2007	20	21	20	19	19	20	21	21	20	20
LOC_2008	14	14	14	14	14	14	14	14	15	14
LOC_2009	18	17	19	19	19	20	18	17	17	18
LOC_2010	17	19	19	17	17	18	17	18	17	19
LOC_2011	22	19	19	18	18	18	19	19	22	20
LOC_2012	14	16	16	18	16	16	16	16	16	16
LOC_2013	20	20	20	20	20	20	20	20	20	20
LOC_2014	21	20	19	23	22	22	20	20	21	21
LOC_2015	19	19	19	21	21	21	21	21	21	19
LOC_2016	18	16	16	18	18	18	18	18	18	18
LOC_2017	21	19	19	21	21	21	21	21	21	19
LOC_2018	15	15	15	16	17	16	15	14	15	15
LOC_2019	19	20	17	21	21	19	25	23	24	20
LOC_2020	27	29	27	29	28	28	30	29	27	29
LOC_2021	18	18	18	16	17	17	18	18	18	18
LOC_2022	17	19	19	17	17	17	17	17	16	18
LOC_2023	15	15	15	16	16	16	15	18	18	15
LOC_2024	25	24	22	27	25	26	26	24	25	23
LOC_2025	16	16	16	16	16	16	16	15	16	16
LOC_2026	22	22	22	23	23	23	23	21	21	22
LOC_2027	20	19	20	20	21	20	22	19	22	20
LOC_2028	14	14	14	19	20	20	19	19	20	14
LOC_2029	19	20	20	20	20	20	20	21	19	20
LOC_2030	14	17	17	14	14	14	14	14	14	17
LOC_2031	17	17	17	17	17	20	17	17	17	17
LOC_2032	23	22	23	20	18	18	22	22	23	23
LOC_2033	20	20	20	20	20	20	20	22	21	20
LOC_2034	20	18	19	22	23	23	22	21	21	19
LOC_2035	20	17	17	22	23	23	20	20	21	20
LOC_2036	13	13	13	13	13	13	14	13	13	13
LOC_2037	19	20	20	19	19	19	19	18	18	20
LOC_2038	20	20	20	21	20	20	23	22	22	20
LOC_2039	20	22	22	20	20	22	20	20	20	20
LOC_2040	22	20	20	23	24	24	22	21	21	20
LOC_2041	17	15	15	15	16	16	15	15	15	15
LOC_2042	9	7	7	9	9	9	9	9	10	7
LOC_2043	19	18	18	16	17	20	16	17	17	18
LOC_2044	14	14	14	13	13	13	13	11	11	13
LOC_2045	20	20	20	20	21	20	21	19	21	20
LOC_2046	17	17	17	17	17	17	17	17	17	17
LOC_2047	23	25	24	24	28	24	21	24	24	23
LOC_2048	20	24	20	19	22	19	19	21	23	20
LOC_2049	14	15	15	14	14	14	14	14	14	14
LOC_2050	21	20	20	19	20	20	19	19	20	20
LOC_2051	14	14	14	13	13	13	14	13	15	14
LOC_2052	16	13	13	19	17	17	16	18	18	13
LOC_2053	13	14	13	15	14	14	14	14	14	13
LOC_2054	17	16	17	17	16	16	18	18	18	17
LOC_2055	20	20	20	19	19	20	20	20	20	20
LOC_2056	15	15	15	15	17	17	15	15	15	15
LOC_2057	16	15	15	18	18	18	17	17	17	15
LOC_2058	15	16	16	17	16	15	16	16	16	15
LOC_2059	19	19	18	17	17	18	17	17	17	18
LOC_2060	20	22	23	20	20	20	19	20	21	20
LOC_2061	15	15	15	15	16	15	14	14	14	15
LOC_2062	16	16	16	16	16	16	17	19	16	16
LOC_2063	18	19	18	18	18	18	18	21	22	18
LOC_2064	14	14	14	16	16	16	15	16	16	14
LOC_2065	8	8	8	8	8	8	8	8	8	8
LOC_2066	20	20	20	22	21	21	20	20	19	20
LOC_2067	14	14	14	14	14	14	14	14	14	14
LOC_2068	14	12	12	14	14	14	14	14	14	12
LOC_2069	20	20	22	21	21	21	19	18	19	20
LOC_2070	20	19	20	20	19	20	19	21	26	20
LOC_2071	13	13	13	13	13	13	13	13	13	13
LOC_2072	24	26	26	24	25	26	24	24	23	25
LOC_2073	17	18	18	18	17	17	17	17	17	18
LOC_2074	11	11	11	11	12	12	11	11	11	11
LOC_2075	20	20	20	21	21	21	20	20	20	20
LOC_2076	15	15	14	18	16	16	16	16	16	15
LOC_2077	27	27	27	27	32	27	25	28	26	27
LOC_2078	15	16	15	15	15	15	15	15	14	15
LOC_2079	19	21	21	19	19	19	19	20	20	20
LOC_2080	20	20	20	19	19	19	20	20	20	20
LOC_2081	14	14	14	14	14	14	15	15	15	14
LOC_2082	19	20	20	18	21	19	21	19	22	20
LOC_2083	17	17	17	18	18	19	19	19	19	17
LOC_2084	30	30	28	25	30	30	30	29	30	29
LOC_2085	15	16	15	15	15	15	14	15	15	15
LOC_2086	18	19	19	18	18	18	18	18	18	18
LOC_2087	17	16	18	15	15	15	15	15	15	16
LOC_2088	21	21	21	21	21	21	20	20	20	20
LOC_2089	17	17	18	17	17	17	16	16	15	17
LOC_2090	14	16	15	14	14	14	14	14	14	14
LOC_2091	18	17	17	17	16	18	18	18	18	17
LOC_2092	9	7	7	9	9	9	9	9	9	7
LOC_2093	12	12	12	15	14	14	14	14	14	12
LOC_2094	15	15	15	17	16	15	16	17	17	15
LOC_2095	15	15	15	15	18	15	15	15	15	15
